"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Steuersatz";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:43:57";"2025-04-19 09:44:56";"6881A3F5-95D3-4D44-9968-B43C2F0129CF";"EUR";"";"17,50";"16,35";"1,15"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:43:57";"2025-04-19 09:44:56";"6881A3F5-95D3-4D44-9968-B43C2F0129CF";"EUR";"";"7,70";"6,47";"1,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:44:58";"2025-04-19 09:46:07";"E2C77113-BD8D-4227-B3A3-435F8E5A9766";"EUR";"";"11,50";"10,74";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:46:13";"2025-04-19 09:48:15";"5B789409-27DE-40D8-A79A-211447866BD1";"EUR";"";"34,00";"31,77";"2,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:46:13";"2025-04-19 09:48:15";"5B789409-27DE-40D8-A79A-211447866BD1";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:48:28";"2025-04-19 09:49:14";"95305B8D-D1B5-4C32-B274-3C4A7BCBA91E";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:49:21";"2025-04-19 09:49:52";"B58E25FC-E1B6-40D0-B45D-FFD5B88E4D2A";"EUR";"";"11,60";"10,84";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:50:12";"2025-04-19 09:51:13";"99EF174D-2EFC-4884-B65D-C042378E0B1D";"EUR";"";"14,20";"13,27";"0,93"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:52:24";"2025-04-19 09:54:04";"DB3922F6-223A-4BBA-B429-B1F280CFDB9C";"EUR";"";"13,20";"12,34";"0,86"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:52:24";"2025-04-19 09:54:04";"DB3922F6-223A-4BBA-B429-B1F280CFDB9C";"EUR";"";"6,00";"5,04";"0,96"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:54:12";"2025-04-19 09:54:27";"9BBB237E-D048-4FAE-9D89-DCD8476E0A50";"EUR";"";"14,00";"13,08";"0,92"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:55:43";"2025-04-19 09:56:40";"7ED6F080-4AE3-4D5F-8605-A38646316B92";"EUR";"";"11,60";"10,84";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:58:03";"2025-04-19 09:59:04";"FBAB5188-0D39-4E8C-B776-E3BB4E9EB922";"EUR";"";"14,20";"13,27";"0,93"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 09:59:08";"2025-04-19 10:00:19";"9EA45779-5B4A-4328-8F4B-025BCCCF2C21";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:01:58";"2025-04-19 10:02:54";"789B9CD3-C44F-45C7-B9BC-8C405A0B1B30";"EUR";"";"10,30";"9,62";"0,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:01:58";"2025-04-19 10:02:54";"789B9CD3-C44F-45C7-B9BC-8C405A0B1B30";"EUR";"";"7,70";"6,47";"1,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:05:34";"2025-04-19 10:07:13";"B4BFDD3D-DC74-47D9-B394-79382666BF56";"EUR";"";"9,50";"8,87";"0,63"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:05:34";"2025-04-19 10:07:13";"B4BFDD3D-DC74-47D9-B394-79382666BF56";"EUR";"";"8,30";"6,98";"1,32"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:11:07";"2025-04-19 10:11:12";"A18B37FE-1D54-4EAE-AD1A-BD069A496233";"EUR";"";"10,00";"9,35";"0,65"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:17:25";"2025-04-19 10:18:17";"67D795B1-46EE-468C-BBE4-064D4A79634E";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:18:52";"2025-04-19 10:21:31";"4E703206-4C67-4C60-AFD3-D877843D9999";"EUR";"";"18,70";"17,48";"1,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:21:47";"2025-04-19 10:25:09";"BCD7110E-BFC0-426F-8F33-AA6B9D6D5C6A";"EUR";"";"16,60";"15,50";"1,10"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:25:20";"2025-04-19 10:26:53";"3C61A6E6-3B17-4A20-9254-56D18ECF669A";"EUR";"";"17,70";"16,54";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:30:39";"2025-04-19 10:31:34";"E4183E73-97D7-4212-B3D7-90483CE95A30";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:31:37";"2025-04-19 10:33:05";"C4C1C6A9-6135-4E8C-A2C9-14C0C4785DC8";"EUR";"";"14,80";"13,83";"0,97"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:31:37";"2025-04-19 10:33:05";"C4C1C6A9-6135-4E8C-A2C9-14C0C4785DC8";"EUR";"";"8,90";"7,48";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:34:32";"2025-04-19 10:36:34";"7C51022A-72BF-4580-B87C-E44D32FD4845";"EUR";"";"33,80";"31,58";"2,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:38:27";"2025-04-19 10:41:24";"65408B47-7894-47D6-B818-DA87BA0C91D3";"EUR";"";"16,00";"14,96";"1,04"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:38:27";"2025-04-19 10:41:24";"65408B47-7894-47D6-B818-DA87BA0C91D3";"EUR";"";"6,50";"5,46";"1,04"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:41:30";"2025-04-19 10:43:41";"4DC39D2F-241E-4E27-8327-B6D346F2905D";"EUR";"";"8,30";"7,75";"0,55"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:41:30";"2025-04-19 10:43:41";"4DC39D2F-241E-4E27-8327-B6D346F2905D";"EUR";"";"4,60";"3,87";"0,73"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:43:48";"2025-04-19 10:45:13";"CA57D77D-B376-4289-832C-5F2827229514";"EUR";"";"4,80";"4,49";"0,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:54:59";"2025-04-19 10:56:22";"96F3161D-3D39-4C56-B34C-EE27F70BC225";"EUR";"";"10,60";"9,90";"0,70"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:56:43";"2025-04-19 10:58:44";"F6BEF1FB-BCEC-4302-B69C-362F0C7BCA7C";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:56:43";"2025-04-19 10:58:44";"F6BEF1FB-BCEC-4302-B69C-362F0C7BCA7C";"EUR";"";"8,20";"6,89";"1,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 10:59:15";"2025-04-19 11:00:17";"808E32A1-78E9-465E-B438-1C33657861F4";"EUR";"";"9,80";"8,24";"1,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:02:48";"2025-04-19 11:04:01";"ED822D6D-28DE-4CDB-8028-8005736BB4F4";"EUR";"";"8,30";"7,75";"0,55"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:04:09";"2025-04-19 11:05:41";"E79D17AF-6CB4-448D-8E9C-89F2B385E731";"EUR";"";"10,30";"9,62";"0,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:05:52";"2025-04-19 11:06:25";"A110800E-DE38-42D5-BD47-84330BC81B58";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:06:35";"2025-04-19 11:06:58";"A8EE4255-6FD4-416B-805D-667103F52602";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:08:03";"2025-04-19 11:08:34";"B88E2582-8B10-4E09-B622-2F26BA95099B";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:09:15";"2025-04-19 11:13:05";"CEB4CF1C-7F0F-4501-ADF2-8C61706DE4C9";"EUR";"";"20,00";"20,00";"0,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:09:15";"2025-04-19 11:13:05";"CEB4CF1C-7F0F-4501-ADF2-8C61706DE4C9";"EUR";"";"18,60";"17,38";"1,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:13:08";"2025-04-19 11:13:30";"F01C698E-9B87-4AA9-B151-4B33B0F84CBE";"EUR";"";"8,00";"6,72";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:15:24";"2025-04-19 11:19:19";"E7267036-BE6E-435F-AE67-AB67A9F32760";"EUR";"";"31,20";"29,15";"2,05"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:15:24";"2025-04-19 11:19:19";"E7267036-BE6E-435F-AE67-AB67A9F32760";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:19:49";"2025-04-19 11:21:01";"557BD03A-90E9-4339-81DC-DA933278B42F";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:26:03";"2025-04-19 11:27:36";"D84D2AE5-4C84-48E8-A175-F92E13935AFB";"EUR";"";"13,00";"12,15";"0,85"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:27:45";"2025-04-19 11:29:20";"F8760576-44F2-4288-A2D7-10B8D54ADB0E";"EUR";"";"7,00";"5,88";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:30:06";"2025-04-19 11:33:10";"DB90C497-9FEE-4D18-9E1B-885CD3D8D959";"EUR";"";"12,00";"11,22";"0,78"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:30:06";"2025-04-19 11:33:10";"DB90C497-9FEE-4D18-9E1B-885CD3D8D959";"EUR";"";"9,10";"7,65";"1,45"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:35:31";"2025-04-19 11:36:25";"D0457B9B-B67C-4D4D-A240-2F7AD1BE4E1B";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:36:31";"2025-04-19 11:41:25";"0D2ADD6A-E691-4B29-B014-198E0452AF04";"EUR";"";"9,30";"8,69";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:36:31";"2025-04-19 11:41:25";"0D2ADD6A-E691-4B29-B014-198E0452AF04";"EUR";"";"8,60";"7,23";"1,37"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:42:36";"2025-04-19 11:49:22";"F62E88CD-32F3-4CD1-8E58-28529D607541";"EUR";"";"85,50";"79,91";"5,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:57:51";"2025-04-19 12:04:35";"A49BE0BE-B384-49A2-8F3A-7267437CAFF2";"EUR";"";"4,62";"4,32";"0,30"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 11:57:51";"2025-04-19 12:04:35";"A49BE0BE-B384-49A2-8F3A-7267437CAFF2";"EUR";"";"5,74";"4,82";"0,92"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:04:41";"2025-04-19 12:05:40";"7FAD1D60-E377-4317-B41E-E19AE1447E46";"EUR";"";"9,20";"8,59";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:05:42";"2025-04-19 12:06:21";"F9DFACA8-DB5D-439C-A709-43BBF0FFD249";"EUR";"";"8,10";"7,57";"0,53"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:07:27";"2025-04-19 12:08:10";"48E1216B-0D8E-4974-B068-CCCD5416A0BB";"EUR";"";"9,00";"8,41";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:23:15";"2025-04-19 12:29:45";"3DE76E4C-CF37-4926-868D-AB6BD5062774";"EUR";"";"5,00";"4,67";"0,33"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:30:20";"2025-04-19 12:31:36";"3FD5DC25-0509-4751-8706-32E9F131DC63";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:35:12";"2025-04-19 12:36:04";"BFA5C6FA-0EBF-48D6-B90E-083FEC661169";"EUR";"";"17,00";"15,89";"1,11"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:44:48";"2025-04-19 12:47:45";"AE9ED173-5DD5-4250-BFC2-BD44F87DC4EF";"EUR";"";"9,20";"8,59";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:51:24";"2025-04-19 12:52:23";"DE85AC04-FB5D-4857-83BB-B9E5521A7C1C";"EUR";"";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:52:33";"2025-04-19 12:54:05";"79B75248-DE5D-403A-92E5-8B0C9ADCFE74";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:52:33";"2025-04-19 12:54:05";"79B75248-DE5D-403A-92E5-8B0C9ADCFE74";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:54:16";"2025-04-19 12:55:57";"EC5E4B81-CBCF-4406-BC45-C8018FF952EE";"EUR";"";"11,50";"10,74";"0,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:54:16";"2025-04-19 12:55:57";"EC5E4B81-CBCF-4406-BC45-C8018FF952EE";"EUR";"";"9,80";"8,24";"1,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:56:10";"2025-04-19 12:56:48";"F8339A19-5E49-4682-A5BC-0C818E16D27E";"EUR";"";"29,50";"27,56";"1,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 12:57:29";"2025-04-19 12:58:42";"F100CAB8-83F7-418B-B64A-2260DC909EFF";"EUR";"";"29,50";"27,57";"1,93"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:18:54";"2025-04-19 13:19:30";"403576D4-3967-45F8-BA27-DF8320D3F5AA";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:19:45";"2025-04-19 13:21:36";"28DE836E-5784-45A1-9709-F6C54FBED991";"EUR";"";"15,50";"14,48";"1,02"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:21:43";"2025-04-19 13:25:55";"A2B1E1EB-F565-420E-B572-754D3724237F";"EUR";"";"14,30";"13,36";"0,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:21:43";"2025-04-19 13:25:55";"A2B1E1EB-F565-420E-B572-754D3724237F";"EUR";"";"9,70";"8,15";"1,55"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:37:39";"2025-04-19 13:38:15";"E56191A0-2907-432A-8112-268230ACBE88";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:43:56";"2025-04-19 13:44:39";"59BDBD62-DB94-4F2F-9BF1-6F08493D116A";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:43:56";"2025-04-19 13:44:39";"59BDBD62-DB94-4F2F-9BF1-6F08493D116A";"EUR";"";"5,10";"4,29";"0,81"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:46:03";"2025-04-19 13:46:36";"8994D4BD-708A-410B-A605-4938B848A08F";"EUR";"";"3,80";"3,55";"0,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:49:15";"2025-04-19 13:49:35";"AD281246-CED3-48D0-A1EB-F95798A987BE";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:53:51";"2025-04-19 14:06:24";"41EDC96B-BE78-41F0-A612-995B68FFFE17";"EUR";"";"8,20";"6,89";"1,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:06:28";"2025-04-19 14:09:43";"B0A3A9B4-FDEE-4FA6-B4D3-8618961D04D8";"EUR";"";"3,50";"2,94";"0,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:09:46";"2025-04-19 14:10:47";"A540EE2D-4309-44DC-BFDF-796A1D361F7B";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:09:46";"2025-04-19 14:10:47";"A540EE2D-4309-44DC-BFDF-796A1D361F7B";"EUR";"";"7,60";"6,39";"1,21"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:13:10";"2025-04-19 14:14:30";"550F78AF-7D53-4C82-98FA-D1D3B88DD01F";"EUR";"";"18,10";"16,91";"1,19"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:13:10";"2025-04-19 14:14:30";"550F78AF-7D53-4C82-98FA-D1D3B88DD01F";"EUR";"";"8,40";"7,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:27:14";"2025-04-19 14:27:39";"88389251-E25F-4D62-8303-BBA24581CEEC";"EUR";"";"5,18";"4,84";"0,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:37:05";"2025-04-19 14:37:10";"72348C2F-3A68-42B1-A586-B5BCB34EBED5";"EUR";"";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:40:08";"2025-04-19 14:40:44";"8814C4F2-1BFE-410D-853B-286351A936F0";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:40:08";"2025-04-19 14:40:44";"8814C4F2-1BFE-410D-853B-286351A936F0";"EUR";"";"3,00";"2,52";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:41:12";"2025-04-19 14:41:54";"13F2B3EA-9C35-4EC2-B2E4-53A1D6CB8762";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:48:54";"2025-04-19 14:49:33";"5D6481B8-A9EB-48BE-BE33-32486612CC97";"EUR";"";"31,80";"29,72";"2,08"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:52:10";"2025-04-19 14:52:43";"09A52C89-816B-4049-8846-976A456E7E22";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 14:52:48";"2025-04-19 14:54:04";"6153B6E4-484F-4F8E-B3B9-C68C940C2F40";"EUR";"";"3,70";"3,11";"0,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:03:41";"2025-04-19 15:05:28";"60A12DD6-82BC-4A84-BA84-E11D563BB285";"EUR";"";"12,30";"11,49";"0,81"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:42:39";"2025-04-19 15:08:47";"39BADB8A-F174-45F9-99B8-ED038E245828";"EUR";"";"14,30";"13,36";"0,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 13:42:39";"2025-04-19 15:08:47";"39BADB8A-F174-45F9-99B8-ED038E245828";"EUR";"";"10,90";"9,16";"1,74"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:11:58";"2025-04-19 15:19:30";"1FFD22E2-1850-44A8-9C75-E63587FFBA39";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:19:33";"2025-04-19 15:20:13";"20428A14-D644-419D-90C1-F0EF792B3BAB";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:23:30";"2025-04-19 15:27:10";"21C40C36-3C23-423D-A77E-88AF6FA3CD24";"EUR";"";"4,80";"4,48";"0,32"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:23:30";"2025-04-19 15:27:10";"21C40C36-3C23-423D-A77E-88AF6FA3CD24";"EUR";"";"7,50";"6,30";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:31:24";"2025-04-19 15:41:04";"9D16E33F-2D8F-4D95-9677-7EE43BC4B4CD";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:41:10";"2025-04-19 15:42:50";"55D17E6B-035E-408B-99A4-9D6A3D377FD0";"EUR";"";"1,50";"1,40";"0,10"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:12:17";"2025-04-19 16:14:43";"FF63DCB6-C5FC-4CB2-A3B0-7F4170731951";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:15:28";"2025-04-19 16:16:30";"FB8ED638-9CD4-40B7-85B1-487958A74CC1";"EUR";"";"3,50";"3,27";"0,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:15:28";"2025-04-19 16:16:30";"FB8ED638-9CD4-40B7-85B1-487958A74CC1";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:56:58";"2025-04-19 16:22:46";"63F1E547-35FE-49C7-99E2-DF6312544B56";"EUR";"";"32,70";"30,55";"2,15"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:56:58";"2025-04-19 16:22:46";"63F1E547-35FE-49C7-99E2-DF6312544B56";"EUR";"";"12,40";"10,42";"1,98"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:23:01";"2025-04-19 16:25:34";"1657E3B1-1FD2-44DC-B1AF-2B64DA7CC9EF";"EUR";"";"3,30";"3,08";"0,22"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:23:01";"2025-04-19 16:25:34";"1657E3B1-1FD2-44DC-B1AF-2B64DA7CC9EF";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:25:39";"2025-04-19 16:28:07";"6BFD8434-C236-416E-A62A-13666E02AB92";"EUR";"";"14,00";"13,09";"0,91"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:25:39";"2025-04-19 16:28:07";"6BFD8434-C236-416E-A62A-13666E02AB92";"EUR";"";"11,80";"9,91";"1,89"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:28:12";"2025-04-19 16:28:53";"DB572CE3-FFCC-46E0-8B5A-F10594633925";"EUR";"";"6,60";"6,17";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:28:12";"2025-04-19 16:28:53";"DB572CE3-FFCC-46E0-8B5A-F10594633925";"EUR";"";"6,00";"5,04";"0,96"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:42:53";"2025-04-19 16:39:10";"A0A05F38-6B57-4CC3-8162-1E67BB68A66C";"EUR";"";"7,00";"6,54";"0,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 15:42:53";"2025-04-19 16:39:10";"A0A05F38-6B57-4CC3-8162-1E67BB68A66C";"EUR";"";"8,40";"7,06";"1,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:44:26";"2025-04-19 16:44:51";"C23241A5-6C02-42E5-BC7C-218092E457A9";"EUR";"";"7,60";"7,10";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:46:59";"2025-04-19 16:47:26";"543B1AEA-2660-4BEE-B9E2-B3A3BAD2CF38";"EUR";"";"7,40";"6,92";"0,48"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:51:38";"2025-04-19 16:52:51";"2E32C848-0375-4EA2-98FD-BFDDC61972C0";"EUR";"";"6,50";"6,07";"0,43"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:58:45";"2025-04-19 16:59:10";"ED3D60A3-ADCC-442D-A992-BC9A0194BE63";"EUR";"";"6,20";"5,79";"0,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 17:04:25";"2025-04-19 17:09:56";"D4F0A04E-7FF4-42FE-8929-E896296B7B83";"EUR";"";"9,50";"8,88";"0,62"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 17:04:25";"2025-04-19 17:09:56";"D4F0A04E-7FF4-42FE-8929-E896296B7B83";"EUR";"";"8,90";"7,48";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:53:29";"2025-04-19 17:31:59";"5F72BFED-0CF0-47D1-A21B-DB16A4825CC2";"EUR";"";"5,94";"5,56";"0,38"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 16:53:29";"2025-04-19 17:31:59";"5F72BFED-0CF0-47D1-A21B-DB16A4825CC2";"EUR";"";"3,60";"3,03";"0,57"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 17:40:02";"2025-04-19 17:42:32";"949F4455-7B67-469C-9090-B44C6878F50E";"EUR";"";"4,00";"3,36";"0,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 17:42:36";"2025-04-19 17:43:36";"AC2FFD6A-73A6-4E3E-949E-1D501FD81B39";"EUR";"";"3,90";"3,28";"0,62"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 17:46:02";"2025-04-19 17:48:49";"3D6AAD71-CD93-4615-B1D3-9E8AEB5E1A4E";"EUR";"";"7,00";"6,54";"0,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 18:03:13";"2025-04-19 18:06:08";"DEB7E27A-E375-48BC-AC1B-1AC13CDB9F21";"EUR";"";"35,80";"33,46";"2,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19 18:11:37";"2025-04-19 18:51:09";"B10746F7-4709-4D15-88D3-7C3570FD57F5";"EUR";"";"12,70";"11,86";"0,84"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:33:55";"2025-04-20 09:35:04";"551FDE13-61B7-4E79-A8D9-1FD192F832EB";"EUR";"";"6,00";"5,61";"0,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:33:55";"2025-04-20 09:35:04";"551FDE13-61B7-4E79-A8D9-1FD192F832EB";"EUR";"";"7,70";"6,47";"1,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:37:49";"2025-04-20 09:38:46";"20B9198D-6B5B-4A71-A3DC-61EA5D4D0B9E";"EUR";"";"13,80";"12,89";"0,91"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:37:49";"2025-04-20 09:38:46";"20B9198D-6B5B-4A71-A3DC-61EA5D4D0B9E";"EUR";"";"4,20";"3,53";"0,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:40:03";"2025-04-20 09:41:11";"F99D78F6-3344-41C2-9757-6BD0B3D96DE7";"EUR";"";"13,55";"12,65";"0,90"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:44:27";"2025-04-20 09:45:25";"89620EC0-800D-450C-9D57-E9886F298A43";"EUR";"";"23,00";"21,47";"1,53"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:44:27";"2025-04-20 09:45:25";"89620EC0-800D-450C-9D57-E9886F298A43";"EUR";"";"3,80";"3,19";"0,61"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20 09:46:50";"2025-04-20 09:47:27";"F594980E-788F-4A44-A339-7CD908590C64";"EUR";"";"24,10";"22,51";"1,59"
